"","external_gene_name","gene_biotype"
"6527","Gnia","protein_coding"
"6528","FLDI","protein_coding"
"6529","VryD","processed_pseudogene"
"6530","ggoK","protein_coding"
"6531","KMVe","protein_coding"
"6532","gFwZ","lncRNA"
"6533","rioZ","protein_coding"
"6534","RXJj","protein_coding"
"6535","QGRK","protein_coding"
"6536","uXMP","protein_coding"
"6537","eFqm","protein_coding"
"6538","Twvz","protein_coding"
"6539","nuWt","protein_coding"
"6540","wetT","transcribed_unitary_pseudogene"
"6541","xgjl","protein_coding"
"6542","Aown","protein_coding"
"6543","mqTX","protein_coding"
"6544","ZRqd","processed_pseudogene"
"6545","eNiN","protein_coding"
"6546","MVmO","protein_coding"
"6547","xiZN","protein_coding"
"6548","CyeN","lncRNA"
"6549","snVX","protein_coding"
"6550","YyVt","protein_coding"
"6551","hSvK","protein_coding"
"6552","MouX","protein_coding"
"6553","vtqg","lncRNA"
"6554","bEwA","protein_coding"
"6555","qPdz","lncRNA"
"6556","vmAv","lncRNA"
"6557","xMxS","protein_coding"
"6558","JxMu","protein_coding"
"6559","VIal","protein_coding"
"6560","dqRe","protein_coding"
"6561","ItVh","protein_coding"
"6562","vCbK","protein_coding"
"6563","NlaC","protein_coding"
"6564","JQjv","protein_coding"
"6565","rOXq","protein_coding"
"6566","PEyy","protein_coding"
"6567","wRQi","protein_coding"
"6568","dBqP","protein_coding"
"6569","eBvQ","protein_coding"
"6570","NpwI","protein_coding"
"6571","WSOY","protein_coding"
"6572","IbUO","protein_coding"
"6573","aGWs","protein_coding"
"6574","ZwHB","protein_coding"
"6575","URVD","protein_coding"
"6576","gxGc","protein_coding"
"6577","ggch","protein_coding"
"6578","WRMH","protein_coding"
"6579","OVas","protein_coding"
"6580","kmYi","protein_coding"
"6581","bQqM","protein_coding"
"6582","bIzP","protein_coding"
"6583","GOVc","processed_pseudogene"
"6584","Hptq","processed_pseudogene"
"6585","Hptq","processed_pseudogene"
"6586","fjqN","protein_coding"
"6587","uOxL","protein_coding"
"6588","XWwN","lncRNA"
"6589","CPGB","protein_coding"
"6590","DToX","protein_coding"
"6591","KwZs","protein_coding"
"6592","UbwK","protein_coding"
"6593","lmeu","protein_coding"
"6594","LaQq","lncRNA"
"6595","czcJ","lncRNA"
"6596","diEZ","lncRNA"
"6597","qBta","protein_coding"
"6598","ozIi","processed_pseudogene"
"6599","LVgK","processed_pseudogene"
"6600","yQay","protein_coding"
"6601","UCUv","lncRNA"
"6602","ZtAK","protein_coding"
"6603","iStZ","protein_coding"
"6604","aCvM","protein_coding"
"6605","KUPm","protein_coding"
"6606","Njal","lncRNA"
"6607","OKGS","protein_coding"
"6608","oDFT","processed_pseudogene"
"6609","qOhs","processed_pseudogene"
"6610","gJkf","processed_pseudogene"
"6611","oxjf","processed_pseudogene"
"6612","duny","protein_coding"
"6613","Ztec","processed_pseudogene"
"6614","oxhb","transcribed_unprocessed_pseudogene"
"6615","YhPV","processed_pseudogene"
"6616","GPFx","protein_coding"
"6617","VLvP","protein_coding"
"6618","YJSo","processed_pseudogene"
"6619","JhhW","transcribed_processed_pseudogene"
"6620","QBnr","processed_pseudogene"
"6621","ckSc","protein_coding"
"6622","wTNA","processed_pseudogene"
"6623","RvrE","transcribed_processed_pseudogene"
"6624","eMcS","processed_pseudogene"
"6625","rZCb","processed_pseudogene"
"6626","JTJN","processed_pseudogene"
"6627","DHas","processed_pseudogene"
"6628","xOSH","processed_pseudogene"
"6629","JzFE","protein_coding"
"6630","gzhh","protein_coding"
"6631","VQOT","unprocessed_pseudogene"
"6632","izxY","unprocessed_pseudogene"
"6633","ZudY","protein_coding"
"6634","kPkh","transcribed_unprocessed_pseudogene"
"6635","rmXZ","lncRNA"
"6636","rmXZ","transcribed_unprocessed_pseudogene"
"6637","Nytj","lncRNA"
"6638","Nytj","transcribed_unprocessed_pseudogene"
"6639","GRqr","lncRNA"
"6640","GRqr","transcribed_unprocessed_pseudogene"
"6641","uGqA","processed_pseudogene"
"6642","GWyG","protein_coding"
"6643","vNmN","protein_coding"
"6644","SJyb","processed_pseudogene"
"6645","hFKV","processed_pseudogene"
"6646","ZJAT","protein_coding"
"6647","lLyz","protein_coding"
"6648","hXAJ","lncRNA"
"6649","kJLI","lncRNA"
"6650","BTFg","lncRNA"
"6651","mkkn","protein_coding"
"6652","aIcr","protein_coding"
"6653","gjca","protein_coding"
"6654","utkp","protein_coding"
"6655","ZIuP","protein_coding"
"6656","vtiu","protein_coding"
"6657","BZYN","protein_coding"
"6658","pvVm","lncRNA"
"6659","gFxv","protein_coding"
"6660","Hlkb","protein_coding"
"6661","rHZi","protein_coding"
"6662","yfgy","protein_coding"
"6663","QAko","processed_pseudogene"
"6664","gRJn","protein_coding"
"6665","TPqX","protein_coding"
"6666","nQEP","protein_coding"
"6667","VXEl","protein_coding"
"6668","XBmQ","protein_coding"
"6669","YmmN","protein_coding"
"6670","kkCd","protein_coding"
"6671","pFxq","protein_coding"
"6672","dCnb","processed_pseudogene"
"6673","GlVF","processed_pseudogene"
"6674","AAVX","protein_coding"
"6675","jHrx","processed_pseudogene"
"6676","vwvs","protein_coding"
"6677","BIar","protein_coding"
"6678","Ltdc","protein_coding"
"6679","mqiJ","protein_coding"
"6680","kVBe","protein_coding"
"6681","bqrT","protein_coding"
"6682","ulRG","protein_coding"
"6683","gmul","protein_coding"
"6684","QczL","protein_coding"
"6685","KFdc","lncRNA"
"6686","umRw","lncRNA"
"6687","qnEH","protein_coding"
"6688","bVSB","lncRNA"
"6689","ZYvA","protein_coding"
"6690","KRIe","lncRNA"
"6691","OEeC","lncRNA"
"6692","xtnN","lncRNA"
"6693","PAzt","lncRNA"
"6694","MkUa","lncRNA"
"6695","CxnB","protein_coding"
"6696","deXS","protein_coding"
"6697","IYdK","protein_coding"
"6698","fBzC","lncRNA"
"6699","BCfU","protein_coding"
"6700","bpzH","lncRNA"
"6701","Qrmt","protein_coding"
"6702","wLqx","protein_coding"
"6703","osmS","protein_coding"
"6704","QqQN","protein_coding"
"6705","KJFf","protein_coding"
"6706","bObf","protein_coding"
"6707","JCfh","lncRNA"
"6708","pdTT","protein_coding"
"6709","COTV","processed_pseudogene"
"6710","yFRr","transcribed_unprocessed_pseudogene"
"6711","yFRr","lncRNA"
"6712","qlcr","processed_pseudogene"
"6713","JWjD","processed_pseudogene"
"6714","ZjWR","processed_pseudogene"
"6715","ABiy","protein_coding"
"6716","dxnP","protein_coding"
"6717","sifB","lncRNA"
"6718","uPZm","protein_coding"
"6719","Zqbn","protein_coding"
"6720","Npuv","protein_coding"
"6721","Rvpt","protein_coding"
"6722","aCwF","protein_coding"
"6723","TavQ","lncRNA"
"6724","utlm","protein_coding"
"6725","PpTE","protein_coding"
"6726","AUOc","protein_coding"
"6727","KZLd","protein_coding"
"6728","wquv","protein_coding"
"6729","ipmr","transcribed_unprocessed_pseudogene"
"6730","XQyK","lncRNA"
"6731","NHMY","protein_coding"
"6732","LjcL","protein_coding"
"6733","eYGR","protein_coding"
"6734","EjyX","protein_coding"
"6735","nudQ","lncRNA"
"6736","Oujo","protein_coding"
"6737","hlBs","protein_coding"
"6738","NbLu","protein_coding"
"6739","LiCP","protein_coding"
"6740","qOZg","protein_coding"
"6741","Fsja","protein_coding"
"6742","nULS","protein_coding"
"6743","oTJa","protein_coding"
"6744","Xusy","protein_coding"
"6745","TPWd","protein_coding"
"6746","QnIs","protein_coding"
"6747","ptTT","protein_coding"
"6748","plkX","protein_coding"
"6749","WbSA","unprocessed_pseudogene"
"6750","SkxW","protein_coding"
"6751","ByDU","protein_coding"
"6752","Ywxu","protein_coding"
"6753","tEov","protein_coding"
"6754","tCLJ","protein_coding"
"6755","DIqM","protein_coding"
"6756","TuXr","protein_coding"
"6757","FOWX","protein_coding"
"6758","VpQm","protein_coding"
"6759","MvpZ","protein_coding"
"6760","bjLS","protein_coding"
"6761","sOOR","protein_coding"
"6762","FcCP","protein_coding"
"6763","cOVh","protein_coding"
"6764","NmJO","protein_coding"
"6765","rbIE","processed_pseudogene"
"6766","sgRf","processed_pseudogene"
"6767","cxXT","protein_coding"
"6768","glPh","protein_coding"
"6769","bGYT","protein_coding"
"6770","uPgi","processed_pseudogene"
"6771","ZveH","processed_pseudogene"
"6772","rLLw","protein_coding"
"6773","ccPb","protein_coding"
"6774","oXlB","processed_pseudogene"
"6775","IPwK","processed_pseudogene"
"6776","NHFl","transcribed_processed_pseudogene"
"6777","rjfW","processed_pseudogene"
"6778","gsOm","processed_pseudogene"
"6779","VIPR","processed_pseudogene"
"6780","QhCl","processed_pseudogene"
"6781","Vsoq","processed_pseudogene"
"6782","jMEF","protein_coding"
"6783","aDdy","unprocessed_pseudogene"
"6784","TjFB","unprocessed_pseudogene"
"6785","boOn","unprocessed_pseudogene"
"6786","XriQ","unprocessed_pseudogene"
"6787","BWuq","unprocessed_pseudogene"
"6788","WYih","unprocessed_pseudogene"
"6789","HkIb","unprocessed_pseudogene"
"6790","STVb","unprocessed_pseudogene"
"6791","lYOY","unprocessed_pseudogene"
"6792","gVfR","unprocessed_pseudogene"
"6793","Jhte","unprocessed_pseudogene"
"6794","WHLX","unprocessed_pseudogene"
"6795","QocL","unprocessed_pseudogene"
"6796","zWpp","unprocessed_pseudogene"
"6797","rljS","unprocessed_pseudogene"
"6798","GOAJ","unprocessed_pseudogene"
"6799","SUfI","unprocessed_pseudogene"
"6800","cMwO","unprocessed_pseudogene"
"6801","IhqB","processed_pseudogene"
"6802","CxSt","processed_pseudogene"
"6803","KnmI","unprocessed_pseudogene"
"6804","guEQ","unprocessed_pseudogene"
"6805","FiDZ","unprocessed_pseudogene"
"6806","dmyN","unprocessed_pseudogene"
"6807","TvxV","unprocessed_pseudogene"
"6808","Mujg","unprocessed_pseudogene"
"6809","mRqD","unprocessed_pseudogene"
"6810","hgAX","unprocessed_pseudogene"
"6811","gFIq","unprocessed_pseudogene"
"6812","DITL","unprocessed_pseudogene"
"6813","ywrv","processed_pseudogene"
"6814","coqp","processed_pseudogene"
"6815","ykjQ","processed_pseudogene"
"6816","oWLT","unprocessed_pseudogene"
"6817","djFr","unprocessed_pseudogene"
"6818","BRab","processed_pseudogene"
"6819","dWFi","processed_pseudogene"
"6820","nAST","unprocessed_pseudogene"
"6821","ClUb","unprocessed_pseudogene"
"6822","kHCt","protein_coding"
"6823","kHCt","unprocessed_pseudogene"
"6824","BMsz","unprocessed_pseudogene"
"6825","CTPH","protein_coding"
"6826","Uqig","transcribed_unprocessed_pseudogene"
"6827","nkPj","lncRNA"
"6828","tmmJ","processed_pseudogene"
"6829","lgrd","unprocessed_pseudogene"
"6830","iRJL","unprocessed_pseudogene"
"6831","NZVx","processed_pseudogene"
"6832","giWe","processed_pseudogene"
"6833","HsSy","processed_pseudogene"
"6834","cBDb","processed_pseudogene"
"6835","siNu","transcribed_processed_pseudogene"
"6836","siNu","transcribed_processed_pseudogene"
"6837","siNu","lncRNA"
"6838","siNu","lncRNA"
"6839","siNu","transcribed_processed_pseudogene"
"6840","siNu","transcribed_processed_pseudogene"
"6841","siNu","lncRNA"
"6842","siNu","lncRNA"
"6843","duww","transcribed_processed_pseudogene"
"6844","duww","lncRNA"
"6845","dTqk","protein_coding"
"6846","shXv","protein_coding"
"6847","zpmh","protein_coding"
"6848","HoQm","protein_coding"
"6849","CDWl","protein_coding"
"6850","GiTV","protein_coding"
"6851","bzvx","protein_coding"
"6852","otco","protein_coding"
"6853","ivrz","protein_coding"
"6854","stvt","protein_coding"
"6855","OiwD","protein_coding"
"6856","SKwf","protein_coding"
"6857","SVhr","processed_pseudogene"
"6858","ZTby","protein_coding"
"6859","QdfG","protein_coding"
"6860","UQya","protein_coding"
"6861","zJeE","protein_coding"
"6862","aEvb","protein_coding"
"6863","QevT","protein_coding"
"6864","QbRF","protein_coding"
"6865","ZEay","processed_pseudogene"
"6866","QEll","processed_pseudogene"
"6867","OnXO","processed_pseudogene"
"6868","QzQJ","processed_pseudogene"
"6869","QiSz","processed_pseudogene"
"6870","yXvN","processed_pseudogene"
"6871","JkJJ","processed_pseudogene"
"6872","VdcB","protein_coding"
"6873","nrgN","protein_coding"
"6874","wMFe","protein_coding"
"6875","qjbR","protein_coding"
"6876","SwGC","protein_coding"
"6877","WPiw","processed_pseudogene"
"6878","yQDq","processed_pseudogene"
"6879","OwrB","protein_coding"
"6880","LSnH","protein_coding"
"6881","rANf","protein_coding"
"6882","YhHd","protein_coding"
"6883","DCtb","lncRNA"
"6884","XDVj","protein_coding"
"6885","yKFE","protein_coding"
"6886","Vahv","protein_coding"
"6887","LYZj","protein_coding"
"6888","lUBK","protein_coding"
"6889","OnzZ","protein_coding"
"6890","NahL","protein_coding"
"6891","pfJZ","protein_coding"
"6892","zIRi","protein_coding"
"6893","JTOD","protein_coding"
"6894","NHnR","lncRNA"
"6895","JQld","processed_pseudogene"
"6896","iLUE","processed_pseudogene"
"6897","PhNp","protein_coding"
"6898","Swwd","processed_pseudogene"
"6899","qRdV","protein_coding"
"6900","WIdl","protein_coding"
"6901","weuP","processed_pseudogene"
"6902","MwPo","processed_pseudogene"
"6903","rOfJ","processed_pseudogene"
"6904","wxlt","processed_pseudogene"
"6905","gTgQ","protein_coding"
"6906","uLRg","protein_coding"
"6907","YGbP","protein_coding"
"6908","MypF","protein_coding"
"6909","AJwu","lncRNA"
"6910","nnim","protein_coding"
"6911","fylO","protein_coding"
"6912","gVUT","protein_coding"
"6913","ktSk","protein_coding"
"6914","YtoV","processed_pseudogene"
"6915","WmDb","protein_coding"
"6916","Tvgn","protein_coding"
"6917","ZVXN","protein_coding"
"6918","LtMR","protein_coding"
"6919","CWKc","protein_coding"
"6920","jHzo","protein_coding"
"6921","RGUK","protein_coding"
"6922","jwYQ","lncRNA"
"6923","xltv","protein_coding"
"6924","oGgV","protein_coding"
"6925","jZab","protein_coding"
"6926","IYgo","protein_coding"
"6927","mDLE","protein_coding"
"6928","EDVK","lncRNA"
"6929","ZCaC","protein_coding"
"6930","kIPf","protein_coding"
"6931","IWoT","unprocessed_pseudogene"
"6932","SXvI","transcribed_unprocessed_pseudogene"
"6933","SXvI","lncRNA"
"6934","RUPK","unprocessed_pseudogene"
"6935","gVwG","protein_coding"
"6936","yEGR","protein_coding"
"6937","rGhF","protein_coding"
"6938","PWvA","protein_coding"
"6939","fKMJ","protein_coding"
"6940","dKhj","protein_coding"
"6941","fTRh","protein_coding"
"6942","oMVt","lncRNA"
"6943","wBva","protein_coding"
"6944","Bevu","processed_pseudogene"
"6945","GoIM","processed_pseudogene"
"6946","qzao","protein_coding"
"6947","ubBY","protein_coding"
"6948","HssI","protein_coding"
"6949","kfmd","protein_coding"
"6950","UVsR","protein_coding"
"6951","mlTM","protein_coding"
"6952","uXxw","protein_coding"
"6953","iXEw","protein_coding"
"6954","wVCv","protein_coding"
"6955","lGNo","protein_coding"
"6956","zcMH","protein_coding"
"6957","mqot","protein_coding"
"6958","FwRa","protein_coding"
"6959","wtix","protein_coding"
"6960","jpGl","protein_coding"
"6961","gdYB","protein_coding"
"6962","RlHM","processed_pseudogene"
"6963","fwfC","unprocessed_pseudogene"
"6964","uete","protein_coding"
"6965","hnTs","protein_coding"
"6966","TvYe","protein_coding"
"6967","TwDu","protein_coding"
"6968","iEIj","protein_coding"
"6969","bfiz","lncRNA"
"6970","Lmgm","protein_coding"
"6971","yfpH","protein_coding"
"6972","pyWb","protein_coding"
"6973","KJSJ","protein_coding"
"6974","npRZ","protein_coding"
"6975","BPDJ","lncRNA"
"6976","wxbq","protein_coding"
"6977","NatV","lncRNA"
"6978","uVYS","lncRNA"
"6979","mhfG","protein_coding"
"6980","iZOg","protein_coding"
"6981","ShYD","protein_coding"
"6982","vmvZ","processed_pseudogene"
"6983","SdzE","processed_pseudogene"
"6984","lqJk","processed_pseudogene"
"6985","tlCr","processed_pseudogene"
"6986","vvcw","processed_pseudogene"
"6987","Tvwz","processed_pseudogene"
"6988","nXly","processed_pseudogene"
"6989","NLQC","processed_pseudogene"
"6990","DCxW","processed_pseudogene"
"6991","XCKu","processed_pseudogene"
"6992","Emsz","processed_pseudogene"
"6993","yquM","processed_pseudogene"
"6994","njBG","processed_pseudogene"
"6995","QCJr","processed_pseudogene"
"6996","qQop","processed_pseudogene"
"6997","UmPD","processed_pseudogene"
"6998","VClk","processed_pseudogene"
"6999","uCxc","processed_pseudogene"
"7000","Xdcy","processed_pseudogene"
"7001","HhUL","processed_pseudogene"
"7002","quaC","processed_pseudogene"
"7003","GumF","processed_pseudogene"
"7004","eAlQ","unprocessed_pseudogene"
"7005","vJHW","unprocessed_pseudogene"
"7006","bumI","processed_pseudogene"
"7007","OHHU","processed_pseudogene"
"7008","qFrC","processed_pseudogene"
"7009","fCBH","processed_pseudogene"
"7010","NbeP","processed_pseudogene"
"7011","ybxY","processed_pseudogene"
"7012","KKGr","processed_pseudogene"
"7013","IsoA","processed_pseudogene"
"7014","XCQB","processed_pseudogene"
"7015","UwiL","processed_pseudogene"
"7016","owEH","processed_pseudogene"
"7017","iTMh","processed_pseudogene"
"7018","eJEV","processed_pseudogene"
"7019","QsUO","processed_pseudogene"
"7020","phsZ","processed_pseudogene"
"7021","LLEj","protein_coding"
"7022","WSSb","protein_coding"
"7023","uKer","protein_coding"
"7024","IdRS","protein_coding"
"7025","ZLDQ","protein_coding"
"7026","IqME","protein_coding"
"7027","MsQG","protein_coding"
"7028","djrv","processed_pseudogene"
"7029","ISHQ","processed_pseudogene"
"7030","dJPX","processed_pseudogene"
"7031","gPtj","processed_pseudogene"
"7032","NuAw","unprocessed_pseudogene"
"7033","xpbV","processed_pseudogene"
"7034","Ragw","processed_pseudogene"
"7035","icSm","processed_pseudogene"
"7036","xHiO","protein_coding"
"7037","Nfnt","processed_pseudogene"
"7038","DfMb","processed_pseudogene"
"7039","ievH","transcribed_unprocessed_pseudogene"
"7040","HpQD","processed_pseudogene"
"7041","jkMJ","processed_pseudogene"
"7042","IFzi","processed_pseudogene"
"7043","kpkI","transcribed_processed_pseudogene"
"7044","ARvK","processed_pseudogene"
"7045","vSzU","protein_coding"
"7046","neSP","protein_coding"
"7047","GwZo","processed_pseudogene"
"7048","ZcMA","protein_coding"
"7049","kxJs","processed_pseudogene"
"7050","HaqH","processed_pseudogene"
"7051","KMmY","processed_pseudogene"
"7052","DAsg","processed_pseudogene"
"7053","WJlU","processed_pseudogene"
"7054","IHwU","processed_pseudogene"
"7055","FjxL","processed_pseudogene"
"7056","QPeW","processed_pseudogene"
"7057","ledv","protein_coding"
"7058","LFpY","protein_coding"
"7059","FbYE","protein_coding"
"7060","Shhy","protein_coding"
"7061","OBPx","protein_coding"
"7062","WsaO","protein_coding"
"7063","VFJG","protein_coding"
"7064","YDAO","protein_coding"
"7065","mlbG","protein_coding"
"7066","thJT","protein_coding"
"7067","piZV","lncRNA"
"7068","Nmny","processed_pseudogene"
"7069","SVuZ","protein_coding"
"7070","TrtB","protein_coding"
"7071","oqBI","protein_coding"
"7072","OWOg","protein_coding"
"7073","gemy","lncRNA"
"7074","KurA","protein_coding"
"7075","ospK","protein_coding"
"7076","RSWF","protein_coding"
"7077","feQz","protein_coding"
"7078","tmax","protein_coding"
"7079","YggJ","protein_coding"
"7080","krQn","protein_coding"
"7081","FwTZ","protein_coding"
"7082","qMDr","protein_coding"
"7083","Omrf","protein_coding"
"7084","mXmT","protein_coding"
"7085","fvmJ","protein_coding"
"7086","vuOQ","transcribed_unprocessed_pseudogene"
"7087","LxqM","processed_pseudogene"
"7088","YFKu","protein_coding"
"7089","RVDp","protein_coding"
"7090","fGQH","protein_coding"
"7091","lreW","protein_coding"
"7092","ccLk","protein_coding"
"7093","RoGq","protein_coding"
"7094","OeMi","protein_coding"
"7095","gMqL","protein_coding"
"7096","scCl","protein_coding"
"7097","nfRZ","protein_coding"
"7098","GUtY","protein_coding"
"7099","iZRg","protein_coding"
